id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5340740,Observatory View Cottage - a place of pure escape,22908490,Tanya,,Mid-Coast,-32.11894,152.27214,Entire home/apt,208,2,91,2022-10-29,1.05,1,317,17,PID-STRA-6292-2
5355029,CRITTERS - rainforest cabin 5 mins from Bellingen,27758982,Helen,,Bellingen,-30.42033,152.86393,Entire home/apt,180,3,236,2022-10-03,2.53,1,308,28,Exempt
5358053,Blue Hills Cottage,27775237,Pamela,,Mid-Coast,-31.69461,152.49683,Entire home/apt,102,1,148,2022-10-13,1.77,1,333,58,PID-STRA-14678
5396049,Idlewatch - Modern 3br beach house,4715859,Steve,,Mid-Coast,-32.66883,152.17219,Entire home/apt,131,2,89,2022-08-11,0.96,1,336,14,PID-STRA-24065
5414523,Surf Mist Private Studio Safety Beach,11469544,Lynda,,Coffs Harbour,-30.09694,153.19804,Entire home/apt,85,2,196,2022-01-14,2.09,1,95,4,PID-STRA-23513
5424975,Ocean View Penthouse 901 Forster,9110492,Ann,,Mid-Coast,-32.17885,152.51624,Entire home/apt,424,2,89,2022-10-30,1.33,2,216,16,PID-STRA-9554
5482049,Alarks Nest- Pet friendly B&B,28430948,Linda,,Coffs Harbour,-30.34041,153.06785,Entire home/apt,357,1,32,2022-09-06,0.47,1,250,9,PID-STRA-11878
5491659,Finns at OLD BAR - Large Luxury Holiday House,28378434,Kate,,Mid-Coast,-31.96927,152.58841,Entire home/apt,1279,2,32,2022-07-17,0.35,6,224,10,Exempt
5550943,Exclusive self contained apartment,28782105,Daphne,,Bellingen,-30.4595,153.01122,Entire home/apt,286,1,20,2022-01-09,0.22,4,363,3,PID-STRA-17
5572414,Moora Moora-The best of beach and bush with linen,26390402,Gina,,Mid-Coast,-32.3538,152.50692,Entire home/apt,550,7,160,2022-04-18,1.77,1,0,4,PID-STRA-2525
5584206,Guest House B&B Boambee Valley,11860640,Steve,,Coffs Harbour,-30.32694,153.05644,Private room,99,2,39,2022-06-12,0.42,4,152,3,PID-STRA-6190
5593833,Scotts Head Retreat - Secluded Property,27083527,Stacy,,Nambucca Valley,-30.75595,152.98131,Entire home/apt,220,7,93,2022-04-17,1.04,1,335,11,PID-STRA-11091
5595498,Blissful rural escape 4hrs from Syd,28268155,Madeleine,,Port Macquarie-Hastings,-31.35107,152.79697,Entire home/apt,160,1,251,2022-10-08,2.71,1,59,16,PID-STRA-20884
5596871,Coastal escape,29019720,Lia,,Mid-Coast,-32.19164,152.53027,Private room,205,1,22,2022-04-26,0.25,1,0,2,PID-STRA-34984
5609321,Hightide at Dunbogan,29081077,Suzanne,,Port Macquarie-Hastings,-31.6507,152.82737,Entire home/apt,115,2,257,2022-11-03,2.78,1,44,28,PID-STRA-17095
5610255,Fair Haven Private Rural Retreat,12593926,Gwyneth,,Port Macquarie-Hastings,-31.47152,152.76424,Entire home/apt,110,90,284,2020-10-12,3.07,1,217,0,
5631197,The Moonee Beach house,29181522,Pauline,,Coffs Harbour,-30.20929,153.15516,Entire home/apt,200,1,166,2022-10-30,1.89,1,17,51,PID-STRA-2214
5653098,Finns 1 at Finns at Old Bar,28378434,Kate,,Mid-Coast,-31.97031,152.58795,Private room,189,1,29,2022-10-13,0.31,6,232,9,PID-STRA-21060
5731181,Mylestom / North Beach Home,493465,Mark & Elizabeth,,Bellingen,-30.46343,153.04439,Entire home/apt,120,28,24,2021-05-30,0.26,1,357,0,PID-STRA-23681
5752059,Finns 2 at Finns at Old Bar,28378434,Kate,,Mid-Coast,-31.97043,152.5887,Private room,188,1,37,2022-10-15,0.40,6,224,8,PID-STRA-21060
5875315,Saltwater Apartments - Beach View Apartment,30510814,Ellen,,Port Macquarie-Hastings,-31.55091,152.85822,Entire home/apt,225,3,78,2022-10-05,0.85,6,285,13,PID-STRA-23591
5875587,Caminy Cottage -1Km from village,30512315,Marie,,Bellingen,-30.45927,152.89181,Entire home/apt,130,2,148,2022-11-04,1.61,1,143,37,PID-STRA-14507-2
5969218,The Lake Escape near Forster,30986842,Jane,,Mid-Coast,-32.36958,152.47913,Entire home/apt,241,2,135,2022-10-22,1.50,1,214,23,PID-STRA-1105
5990561,Family friendly well optioned home close to water,31103220,Sapna,,Mid-Coast,-32.36076,152.39097,Entire home/apt,500,2,11,2021-06-14,0.24,1,348,0,PID-STRA-9660
6033766,Wake to Birds Walk to the Beach,31317773,Bev,,Coffs Harbour,-30.25556,153.13475,Entire home/apt,90,2,370,2021-03-01,4.31,1,33,0,PID-STRA-17241
6135449,Ocean Views walk to CBD and Beach,5590170,Tamara,,Port Macquarie-Hastings,-31.43146,152.91699,Entire home/apt,162,3,127,2022-10-09,1.41,3,118,26,PID-STRA-5929
6173357,Nutty bungalow on an organic nut farm by the beach,28267375,Hattie,,Bellingen,-30.54347,153.01794,Entire home/apt,165,1,259,2022-10-30,2.90,1,277,66,PID-STRA-7516
6173794,"Old Bar beach studio, unique!",20100050,Jenny & Tony,,Mid-Coast,-31.97506,152.58609,Entire home/apt,250,7,98,2022-04-19,1.07,2,351,3,PID-STRA-8355
6186050,"Bream cottage, lake water views",32086309,Jeff & Clara,,Mid-Coast,-32.23971,152.47621,Entire home/apt,120,90,47,2020-03-22,0.52,1,365,0,
6199777,Surf Chalet  (pet friendly),24169610,Karen,,Coffs Harbour,-30.07097,153.19716,Entire home/apt,150,90,17,2019-05-05,0.20,1,362,0,
6266997,"Shinglers Cottage, Myall Lakes",22429629,Mal & Amanda,,Mid-Coast,-32.38674,152.33214,Entire home/apt,221,2,100,2022-10-10,1.12,1,149,13,PID-STRA-20712
6281415,The World Famous ROTATING HOUSE,26766338,Leanne,,Mid-Coast,-31.80402,152.05593,Entire home/apt,996,2,40,2022-06-12,0.47,1,289,8,PID-STRA-2308
6294896,The Perfect Beachside Escape,30881806,Shirley,,Kempsey,-30.88984,153.05117,Private room,80,90,80,2017-02-04,0.89,1,365,0,
6327900,Tree House,14820071,Andy,,Kempsey,-31.19196,152.97871,Entire home/apt,204,1,170,2022-10-23,1.90,1,105,24,PID-STRA-19297
6403541,Beachside living at its finest,30668360,Maggie,,Coffs Harbour,-30.0943,153.19717,Entire home/apt,900,3,22,2022-06-25,0.25,1,79,4,PID-STRA-2140
6448619,Bungayarra,6922253,Richard,,Mid-Coast,-32.20947,152.54333,Entire home/apt,593,2,144,2022-10-30,2.08,1,93,29,PID-STRA-3690
6547653,This Property Is No Longer available,30677041,Chris,,Mid-Coast,-32.16821,152.4154,Entire home/apt,650,90,0,,,1,365,0,
6566056,Luxurious state of the art 3 bedroom unit!,28782105,Daphne,,Bellingen,-30.45776,153.01309,Entire home/apt,750,2,4,2019-10-19,0.05,4,262,0,PID-STRA-17
6603214,Beautiful Apartment close to Taree CBD,28894766,Ingrid,,Mid-Coast,-31.9152,152.44915,Entire home/apt,119,1,207,2022-10-09,2.29,1,282,53,PID-STRA-1262
6735908,Kurreki - Australian Beach House Redux,34403542,Rachael,,Mid-Coast,-32.43732,152.52761,Entire home/apt,300,2,8,2022-10-15,0.77,1,144,8,PID-STRA-3532
6749171,Heritage Cottage town centre. Steps to everything,12295212,Maria,,Bellingen,-30.34047,152.71271,Entire home/apt,160,3,156,2022-10-06,1.77,1,332,20,PID-STRA-19831
6767939,AT LIZZIE - ELIZABETH BEACH,35435426,Betty,,Mid-Coast,-32.33094,152.5333,Entire home/apt,171,1,24,2022-10-01,0.28,44,274,1,PID-STRA-15073
6811901,Leafy Outlook Entire Place,4931741,Avril,,Port Macquarie-Hastings,-31.44959,152.87877,Entire home/apt,176,2,41,2022-10-31,0.46,3,160,9,PID-STRA-19197
6852949,On The Beach- Boomerang beachfront with pool,35909718,Jeannette,,Mid-Coast,-32.34361,152.54088,Entire home/apt,807,2,85,2022-10-05,0.98,1,303,12,PID-STRA-20546
6887686,SPINNAKER 2   - BYO LINEN,35435426,Betty,,Mid-Coast,-32.33754,152.54289,Entire home/apt,214,1,97,2019-12-26,1.09,44,35,0,PID-STRA-18737
6914305,Black Head Beach Private Room 1,8319275,Julie,,Mid-Coast,-32.07294,152.54187,Private room,110,90,105,2021-07-17,1.25,3,364,0,
6914372,Black Head Beach Entire House,8319275,Julie,,Mid-Coast,-32.07202,152.54104,Entire home/apt,390,90,2,2021-01-15,0.06,3,365,0,
6925830,Warder's Cottage,19069323,Dene,,Kempsey,-30.88856,153.07124,Entire home/apt,140,2,295,2022-11-03,3.29,2,241,52,PID-STRA-16580
7009223,Sunset at Sandbar,27077736,Pacific Palms,,Mid-Coast,-32.38341,152.49568,Entire home/apt,211,5,14,2022-03-15,0.19,116,289,3,PID-STRA-18004
7024662,A Yarraangunthi,27077736,Pacific Palms,,Mid-Coast,-32.37663,152.49669,Entire home/apt,339,2,41,2022-07-15,0.47,116,279,8,PID-STRA-12583
7038229,Tuppys on the Lake,27077736,Pacific Palms,,Mid-Coast,-32.393398,152.437363,Entire home/apt,195,3,43,2022-09-11,0.53,116,314,3,PID-STRA-18573
7061615,"TAMBAC, the Ultimate Beach House for all Seasons!",25913837,Helen,,Mid-Coast,-32.3363,152.54443,Entire home/apt,464,2,118,2022-10-19,1.35,1,187,16,PID-STRA-15227-2
7094966,Ideal self contained for groups and families.,16646864,Christine & Peter,,Mid-Coast,-31.91704,152.4052,Entire home/apt,156,2,93,2022-09-12,1.12,1,309,13,PID-STRA-4264
7282844,Saltwater Apartments - Surf View Apartment,30510814,Ellen,,Port Macquarie-Hastings,-31.55125,152.85858,Entire home/apt,225,3,66,2022-10-02,0.75,6,293,11,PID-STRA-23591
7352257,Sanctuary,38199669,Neil,,Kempsey,-30.88767,153.02516,Private room,85,2,111,2022-04-24,1.25,1,287,13,PID-STRA-2521
7437913,Warrawillah Cabin,31250177,Rosie,,Bellingen,-30.34692,152.89107,Private room,159,2,319,2022-10-09,3.64,2,65,26,PID-STRA-31946
7535933,Gloucester Country Lodge Motel,39484807,Sandy,,Mid-Coast,-32.02761,151.95255,Private room,135,1,32,2022-09-10,0.37,1,365,5,PID-STRA-7804-9
7548812,Home among the gum trees,39560469,Nigel,,Kempsey,-31.1744,152.93934,Entire home/apt,220,2,101,2022-10-31,1.17,1,327,15,PID-STRA-11414
7584978,Patsys,39777813,Angelo,,Mid-Coast,-32.38203,152.5051,Entire home/apt,650,2,92,2022-04-16,1.06,1,341,10,PID-STRA-4622
7658321,"""Boomerang House""  - private beach access",22644947,Frank,,Mid-Coast,-32.34464,152.54054,Entire home/apt,900,4,4,2021-11-27,0.17,1,288,1,PID-STRA-12620
7667737,Lumina,27868675,Amber,,Mid-Coast,-32.37728,152.49668,Entire home/apt,361,2,170,2022-10-08,1.95,1,34,19,PID-STRA-7667
7699901,Port Stephens super clean house Winda Woppa,27184676,Richard,,Mid-Coast,-32.67941,152.16,Entire home/apt,221,2,111,2022-10-20,1.44,1,242,25,PID-STRA-93
7754960,Beautiful Granny Flat in Sawtell with heated pool.,40773463,Kim And Kat,,Coffs Harbour,-30.37394,153.08977,Entire home/apt,99,1,159,2021-05-30,1.81,4,0,0,PID-STRA-12079-1
7792364,Stunning Jacaranda villa. Sleeps 14,39002860,Lisa And Hedley,,Coffs Harbour,-30.25439,153.13376,Entire home/apt,486,3,53,2022-10-16,0.65,1,289,14,PID-STRA-19138
7812927,"The Noreaster, waterfront with view of lake&ocean.",41131481,Mark,,Mid-Coast,-32.3881,152.50599,Entire home/apt,350,2,21,2022-06-12,0.24,1,51,7,PID-STRA-14691
7858365,GRANDIS Designer eco-friendly home  on 12 hectares,41414200,Wini,,Mid-Coast,-32.29303,152.47693,Entire home/apt,657,2,100,2022-10-04,1.41,2,335,20,PID-STRA-4745-2
7887712,Ginger (STRA -7809),12785374,Ann,,Coffs Harbour,-30.36407,153.09833,Entire home/apt,310,2,202,2022-10-15,2.33,1,255,27,Exempt
7941041,By the Lake @ Smiths Lake~Kayaks~Waterfront~Foxtel,240941121,Kate,,Mid-Coast,-32.37709,152.49695,Entire home/apt,312,2,63,2022-09-18,1.17,8,328,11,PID-STRA-15776
8002240,"Walk to River, Cafes, Shops & Beach",4299667,Glenn,,Port Macquarie-Hastings,-31.43447,152.90649,Private room,80,1,564,2022-10-27,6.52,1,86,127,PID-STRA-12697
8077007,Holiday Rental Pets Ok PacificPalmsResort 7N 2B 6P,9338918,Aj,,Mid-Coast,-32.33255,152.53056,Entire home/apt,285,7,3,2021-12-30,0.06,1,278,1,PID-STRA-1983
8133238,Central Beach Apartment,5994068,Gloria,,Port Macquarie-Hastings,-31.43173,152.90434,Entire home/apt,151,1,572,2022-10-30,6.56,10,296,123,PID-STRA-1069
8175620,Sandpiper On Smiths Lake Waterview,43148049,Don,,Mid-Coast,-32.38432,152.50597,Entire home/apt,217,2,298,2022-10-30,3.42,3,336,62,PID-STRA-11873-2
8195158,"""Cockleshells"" by the Lake",43227424,Yvonne,,Mid-Coast,-32.23647,152.4751,Entire home/apt,300,2,39,2022-10-02,0.46,1,337,11,PID-STRA-20002
8228239,Mansfield at the Beach - Forster Holiday Apartment,3985086,Jill,,Mid-Coast,-32.18149,152.51429,Entire home/apt,248,2,39,2022-10-13,0.48,3,275,13,PID-STRA-28695
8242717,The Francis Retreat - Bonny Hills Cabin 2,43469558,Joady,,Port Macquarie-Hastings,-31.58699,152.83453,Entire home/apt,185,2,20,2022-01-17,0.23,7,72,2,PID-STRA-5718
8257790,Comeback House,42148967,Steve,,Mid-Coast,-32.34774,152.53849,Entire home/apt,500,2,25,2022-01-07,0.32,1,342,1,PID-STRA-18493
8278673,Diamond House - water views - short walk to beach,2386750,Fiona,,Coffs Harbour,-30.14835,153.19763,Entire home/apt,407,2,113,2022-10-22,1.32,1,313,25,PID-STRA-10785
8280585,Apricari - oasis by the sea,43662800,Susan,,Port Macquarie-Hastings,-31.59808,152.84494,Entire home/apt,644,2,52,2022-01-03,0.75,67,17,1,PID-STRA-4050
8343688,Sawtell Seaside Villas A Location Location!,3119552,Wendy,,Coffs Harbour,-30.3706,153.10018,Entire home/apt,321,2,40,2022-02-04,0.48,2,328,3,PID-STRA-7668-2
8355226,Sapphire Beach Acreage,44038980,Rowland,,Coffs Harbour,-30.21464,153.13794,Entire home/apt,379,2,129,2022-10-30,1.54,1,232,38,PID-STRA-4039
8376851,Beachside Bliss Lake Cathie,44147289,Diana,,Port Macquarie-Hastings,-31.54447,152.86,Entire home/apt,130,90,110,2021-06-22,1.27,1,180,0,
8461979,The Francis Retreat - Bonny Hills Cabin 1,43469558,Joady,,Port Macquarie-Hastings,-31.58699,152.83453,Entire home/apt,185,2,42,2022-01-27,0.50,7,76,6,PID-STRA-5718
8474198,Saltwater Apartments - Sea View Apartment,30510814,Ellen,,Port Macquarie-Hastings,-31.5506,152.85809,Entire home/apt,250,3,33,2022-10-02,0.38,6,290,9,PID-STRA-23591
8474504,The Francis Retreat - Bonny Hills Cabin 3,43469558,Joady,,Port Macquarie-Hastings,-31.58699,152.83453,Entire home/apt,185,2,16,2022-01-21,0.19,7,73,2,PID-STRA-5718
8474654,The Francis Retreat - Bonny Hills Cabin 4,43469558,Joady,,Port Macquarie-Hastings,-31.58699,152.83453,Entire home/apt,185,2,25,2021-02-14,0.29,7,76,0,PID-STRA-5718
8475295,Sawtell Seaside Villas B Location Location!,3119552,Wendy,,Coffs Harbour,-30.36955,153.09986,Entire home/apt,314,2,37,2022-10-15,0.45,2,333,9,PID-STRA-7668-2
8522604,Saltwater Apartments - Ocean View Apartment,30510814,Ellen,,Port Macquarie-Hastings,-31.55175,152.8576,Entire home/apt,250,3,50,2022-10-02,0.58,6,289,16,PID-STRA-23591
8540325,Long Term Let - Wow Factor Ocean & Island Views,12396407,Grenville & Grace,,Coffs Harbour,-30.22894,153.13067,Entire home/apt,180,90,19,2019-04-22,0.23,1,362,0,
8604350,Habitat -Blueys Beach/Pacific Palms,45270718,Kate,,Mid-Coast,-32.35108,152.50512,Entire home/apt,460,100,23,2019-04-28,0.33,2,278,0,PID-STRA-5027-2
8659148,Haven & Palm,45500416,Sacha,,Mid-Coast,-32.21728,152.52581,Entire home/apt,250,2,7,2022-10-02,0.69,1,133,7,PID-STRA-29364
8672271,Rare Find - Absolute Waterfront Property,8557479,Garry,,Coffs Harbour,-30.10415,153.19613,Entire home/apt,179,3,60,2022-10-24,0.70,1,324,16,PID-STRA-11796
8688702,Sandstone cabin at rear of Motel,45620260,Patrick,,Mid-Coast,-32.4123,152.20992,Entire home/apt,120,90,165,2022-01-05,1.96,2,365,4,
8689181,Unwind & Relax @ Forster - NEW!!,45622821,Lewis,,Mid-Coast,-32.18204,152.51473,Entire home/apt,155,2,123,2022-11-04,1.53,1,321,40,PID-STRA-10898
8691748,Golf Surf Swim Relax!,4997126,Mary,,Mid-Coast,-32.0568,152.51291,Entire home/apt,99,2,389,2022-10-30,4.75,1,323,41,PID-STRA-10074
8703989,"Amazing Ocean Views, Tranquil Family Retreat.",45691868,Scot,,Kempsey,-31.19268,152.97879,Entire home/apt,399,3,40,2022-10-02,0.48,1,122,7,PID-STRA-6740
8715877,Sawtell Beach Cottage,45746284,Judy And Trevor,,Coffs Harbour,-30.36497,153.1007,Entire home/apt,190,5,105,2022-11-02,1.24,1,261,8,PID-STRA-11355
8767152,Saltwater Beachfront Accommodation,12463125,Carol,,Coffs Harbour,-30.17019,153.18914,Entire home/apt,400,90,52,2022-01-10,0.62,1,140,2,PID-STRA-18889
8782725,Coast @ Boomerang Beach,27077736,Pacific Palms,,Mid-Coast,-32.33934,152.54195,Entire home/apt,449,3,4,2022-09-24,0.06,116,339,1,PID-STRA-12805-1
8851723,"""2 the Gap"" Hat Head is, relaxation at the beach",46350341,Paulene,,Kempsey,-31.05974,153.05669,Entire home/apt,220,1,134,2022-10-03,1.57,1,157,22,PID-STRA-4686
8870644,"""Bemago Views"" Family Friendly Beach House",20820357,Sam,,Nambucca Valley,-30.63626,153.01087,Entire home/apt,271,2,70,2022-09-27,1.02,1,291,14,PID-STRA-1782
8889499,Wongawilli,46490711,Sally,,Nambucca Valley,-30.77035,152.98348,Entire home/apt,208,90,33,2020-01-17,0.40,1,363,0,
8991477,"Secluded ,absolute beachfront ,private studio,",4822453,Averil,,Coffs Harbour,-30.09644,153.19888,Entire home/apt,150,2,230,2022-10-01,2.77,2,201,44,Exempt
8996897,Sandpiper on Smiths Lake Townhouses,43148049,Don,,Mid-Coast,-32.38425,152.50625,Entire home/apt,266,2,87,2022-10-06,1.09,3,333,22,PID-STRA-11873-2
9014045,3BR Beach House near One Mile & shops,47061745,Mia,,Mid-Coast,-32.18498,152.5261,Entire home/apt,447,7,16,2022-01-23,0.19,2,48,3,PID-STRA-7778
9051438,The Chalet Self contained private romantic cabin.,47226447,Katie,,Coffs Harbour,-30.24089,152.88628,Private room,130,90,29,2020-07-25,0.35,1,248,0,
9052781,Sandpiper On Smiths Lake Waterfront,43148049,Don,,Mid-Coast,-32.38386,152.50549,Entire home/apt,217,2,76,2022-04-26,0.90,3,329,3,PID-STRA-11873-2
9094814,Yarralen Retreat – Unit 1,6807895,Julie,,Kempsey,-30.83776,152.92654,Entire home/apt,100,1,85,2022-10-15,1.02,5,160,22,Exempt
9095215,Yarralen Retreat – Unit 2,6807895,Julie,,Kempsey,-30.83776,152.92654,Entire home/apt,120,1,73,2022-10-29,0.87,5,144,20,Exempt
9100315,Headland Magic,47443242,Nimi,,Coffs Harbour,-30.17402,153.18927,Entire home/apt,195,1,35,2022-10-06,0.41,1,0,1,PID-STRA-41131
9162160,Coffs  Coast Bella Vista,39740684,Lucy,,Coffs Harbour,-30.24671,153.13962,Entire home/apt,215,1,210,2022-10-16,2.51,3,348,44,Exempt
9191022,Seascape The Deck,10903867,Zac,,Nambucca Valley,-30.76639,152.98833,Entire home/apt,204,2,294,2022-11-01,3.52,10,316,60,PID-STRA-2509-3
9258834,Benji's By The Sea,48099642,Benji,,Nambucca Valley,-30.74406,152.98769,Entire home/apt,130,90,0,,,1,365,0,
9261696,coffs coastal retreat,39740684,Lucy,,Coffs Harbour,-30.24843,153.14033,Entire home/apt,190,1,57,2022-10-15,0.67,3,359,25,Exempt
9263065,"Seafusion Blueys Beach - Private Oasis, A+Location",3711963,Sally,,Mid-Coast,-32.34959,152.53828,Entire home/apt,621,2,83,2022-10-08,0.99,1,299,15,PID-STRA-4361
9264059,Fully equipped cabin in gorgeous garden setting,34553477,Gail,,Bellingen,-30.43919,153.02438,Entire home/apt,126,2,392,2022-10-27,4.70,1,308,22,PID-STRA-34087
9282579,"Benji's By The Sea Exclusive, quite, private",45869734,Peter,,Nambucca Valley,-30.74513,152.98836,Entire home/apt,200,1,146,2022-10-20,1.86,1,282,40,PID-STRA-4321
9286142,Jetty Beach Studio,48221500,Jodi,,Coffs Harbour,-30.30437,153.13524,Entire home/apt,134,2,262,2022-10-21,3.11,1,288,49,PID-STRA-3395
9370315,Bonville Cottage-Luxury Country Retreat,9732862,Alexandra,,Coffs Harbour,-30.3754,153.01683,Entire home/apt,153,2,219,2022-10-23,2.62,1,219,38,PID-STRA-2072-2
9431358,"""Stovaways"" - Relax and unwind",48886343,Francesca,,Mid-Coast,-32.38172,152.50456,Entire home/apt,250,2,147,2022-10-03,1.74,1,315,35,PID-STRA-17048
9452659,pacific',27019081,Michelle,,Port Macquarie-Hastings,-31.592,152.83368,Entire home/apt,224,2,36,2022-04-18,0.43,1,8,6,PID-STRA-22164
9465828,The Green Barn Eco Cabin,2856232,Judy,,Mid-Coast,-32.36075,152.46778,Entire home/apt,150,2,149,2022-10-02,1.79,2,59,25,Exempt
9517941,Nobbys Beach House,5994068,Gloria,,Port Macquarie-Hastings,-31.44746,152.92992,Entire home/apt,222,1,297,2022-11-02,3.55,10,286,56,PID-STRA-1070
9577322,Quaint but quirky period cottage,49578096,Helen And David,,Nambucca Valley,-30.64191,153.00865,Private room,110,90,3,2016-12-10,0.04,1,364,0,
9633887,Spacious Family Beach House with Pool,49822637,George,,Port Macquarie-Hastings,-31.45779,152.92119,Entire home/apt,298,3,28,2022-04-18,0.34,1,0,6,PID-STRA-22892
9633946,"SARANA at Scotts Head, stunning ocean & bush views",49820539,Jenny,,Nambucca Valley,-30.76679,152.98572,Entire home/apt,232,1,297,2022-10-31,3.56,1,100,45,PID-STRA-1798
9720376,Serenity - lakeside family paradise,50175274,Rebecca,,Mid-Coast,-32.37743,152.49589,Entire home/apt,450,3,33,2022-09-28,0.40,1,309,4,PID-STRA-18092
9738207,The Family Suite,50244030,Djon,,Mid-Coast,-31.87032,152.373,Private room,265,1,12,2022-10-02,0.20,7,219,7,PID-STRA-18377
9885662,"Rosewood River Cottage...Thora, Bellingen",22419961,John,,Bellingen,-30.41395,152.7756,Entire home/apt,245,2,187,2022-10-30,2.33,1,323,34,PID-STRA-6138
9905294,Black Diamond Absolute beach front,50935030,Jenny,,Mid-Coast,-32.0475,152.53882,Entire home/apt,850,2,94,2022-10-04,1.13,1,310,20,PID-STRA-6129
9925309,Dam It Getaway Holiday House,51019768,Bev,,Mid-Coast,-32.00326,151.96025,Entire home/apt,287,1,103,2022-10-01,1.24,4,320,14,PID-STRA-5466
9926326,Charming Bohemian Caravan Farm Stay,23963723,Dominique,,Nambucca Valley,-30.85713,152.88272,Entire home/apt,95,1,272,2022-10-23,3.25,1,352,36,Exempt
10055243,Cool Cabin on Coffs Coast,36196818,Lyndon,,Bellingen,-30.43573,153.02464,Entire home/apt,264,2,29,2022-01-28,0.35,2,153,6,PID-STRA-25860
10079543,Seascape The Boardwalk,10903867,Zac,,Nambucca Valley,-30.76755,152.98656,Entire home/apt,204,2,185,2022-10-23,2.23,10,337,33,PID-STRA-2509-3
10089704,Coffs Harbour Private Room (1) & Pool,51772474,Peter,,Coffs Harbour,-30.24951,153.12985,Private room,50,1,212,2022-10-03,2.53,2,306,33,PID-STRA-5277-2
10104302,Hastings River Cottage,37609242,Sally,,Port Macquarie-Hastings,-31.48523,152.64205,Entire home/apt,192,2,48,2021-04-11,0.60,1,92,0,Exempt
10125692,Sawtell Beach House,51963624,John,,Coffs Harbour,-30.36459,153.104,Entire home/apt,695,5,46,2022-10-21,0.57,1,273,9,PID-STRA-15274
10129832,Bellingen Weekender Plus,2472263,Anni,,Bellingen,-30.44472,152.89927,Entire home/apt,146,3,98,2022-01-29,1.18,1,14,6,PID-STRA-5752
10137649,Seal Rocks House,52024491,Peter,,Mid-Coast,-32.43619,152.5286,Entire home/apt,1000,3,32,2022-06-19,0.39,1,208,7,PID-STRA-10346
